1.662, 1.765, 1
1.311, 1.366, 1
1.540, 1.002, 1
0.894, 0.238, 0
0.782, 0.256, 0
1.618, 1.290, 1
1.008, 1.948, 1
0.243, 0.490, 0
1.737, 1.287, 1
1.178, 1.261, 1
1.624, 1.099, 1
1.771, 1.297, 1
0.614, 0.071, 0
1.009, 1.073, 1
1.782, 1.820, 1
0.833, 0.353, 0
0.779, 0.637, 0
1.700, 1.607, 1
1.934, 1.647, 1
1.933, 1.622, 1
1.101, 1.278, 1
1.359, 1.629, 1
0.144, 0.765, 0
0.153, 0.292, 0
1.603, 1.675, 1
0.320, 0.278, 0
0.847, 0.876, 0
0.944, 0.618, 0
1.256, 1.917, 1
0.563, 0.710, 0
1.345, 1.074, 1
1.724, 1.700, 1
0.541, 0.663, 0
1.501, 1.020, 1
1.575, 1.508, 1
1.146, 1.108, 1
1.682, 1.248, 1
1.789, 1.544, 1
1.534, 1.233, 1
0.488, 0.704, 0
1.556, 1.263, 1
1.721, 1.744, 1
0.525, 0.350, 0
1.923, 1.605, 1
1.140, 1.239, 1
1.049, 1.464, 1
1.035, 1.937, 1
1.392, 1.695, 1
1.046, 1.862, 1
0.305, 0.659, 0
1.807, 1.877, 1
1.655, 1.888, 1
1.163, 1.262, 1
1.638, 1.545, 1
0.047, 0.423, 0
1.662, 1.716, 1
1.689, 1.425, 1
0.912, 0.376, 0
1.668, 1.781, 1
1.718, 1.390, 1
0.539, 0.338, 0
0.346, 0.120, 0
0.493, 0.194, 0
0.605, 0.423, 0
0.928, 0.281, 0
0.021, 0.168, 0
1.437, 1.317, 1
0.596, 0.317, 0
1.004, 1.761, 1
0.815, 0.603, 0
0.936, 0.139, 0
1.209, 1.807, 1
0.512, 0.530, 0
1.701, 1.947, 1
0.287, 0.306, 0
0.121, 0.720, 0
1.146, 1.333, 1
0.320, 0.003, 0
1.927, 1.578, 1
0.585, 0.806, 0
1.919, 1.372, 1
0.093, 0.590, 0
0.536, 0.463, 0
0.601, 0.660, 0
0.570, 0.773, 0
0.012, 0.125, 0
0.364, 0.041, 0
1.180, 1.085, 1
0.884, 0.647, 0
1.801, 1.816, 1
0.219, 0.695, 0
1.080, 1.058, 1
0.594, 0.637, 0
1.245, 1.627, 1
1.394, 1.611, 1
1.763, 1.929, 1
0.049, 0.219, 0
0.547, 0.008, 0
1.025, 1.846, 1
0.352, 0.878, 0
1.124, 1.600, 1
1.133, 1.910, 1
0.006, 0.320, 0
0.697, 0.672, 0
0.404, 0.786, 0
1.147, 1.419, 1
0.559, 0.845, 0
0.726, 0.645, 0
0.128, 0.935, 0
0.554, 0.196, 0
0.441, 0.359, 0
1.151, 1.879, 1
1.119, 1.004, 1
0.351, 0.698, 0
1.351, 1.165, 1
0.879, 0.420, 0
1.135, 1.344, 1
1.389, 1.469, 1
0.870, 0.494, 0
0.491, 0.682, 0
0.494, 0.699, 0
1.566, 1.119, 1
0.358, 0.405, 0
0.385, 0.355, 0
1.868, 1.144, 1
1.496, 1.469, 1
1.808, 1.942, 1
0.400, 0.225, 0
0.020, 0.884, 0
0.148, 0.699, 0
1.409, 1.904, 1
1.010, 1.200, 1
1.661, 1.885, 1
1.882, 1.790, 1
0.647, 0.322, 0
1.897, 1.368, 1
1.406, 1.897, 1
0.045, 0.365, 0
0.805, 0.313, 0
1.884, 1.372, 1
0.107, 0.905, 0
0.824, 0.417, 0
1.097, 1.910, 1
0.868, 0.529, 0
0.207, 0.146, 0
0.121, 0.358, 0
1.693, 1.489, 1
1.160, 1.675, 1
1.733, 1.748, 1
0.677, 0.817, 0
0.151, 0.590, 0
1.371, 1.917, 1
0.913, 0.354, 0
0.251, 0.395, 0
0.560, 0.877, 0
0.322, 0.768, 0
0.367, 0.515, 0
0.621, 0.281, 0
0.175, 0.596, 0
0.511, 0.106, 0
0.502, 0.544, 0
1.751, 1.469, 1
0.622, 0.906, 0
0.526, 0.501, 0
0.616, 0.152, 0
1.338, 1.257, 1
1.651, 1.574, 1
0.935, 0.605, 0
0.328, 0.340, 0
1.719, 1.746, 1
1.837, 1.413, 1
1.034, 1.113, 1
1.376, 1.900, 1
1.321, 1.169, 1
0.541, 0.191, 0
1.498, 1.728, 1
0.713, 0.482, 0
1.337, 1.939, 1
1.339, 1.559, 1
0.833, 0.147, 0
0.074, 0.777, 0
0.683, 0.098, 0
0.256, 0.017, 0
1.235, 1.054, 1
1.053, 1.714, 1
0.633, 0.028, 0
0.169, 0.181, 0
1.453, 1.529, 1
0.167, 0.169, 0
1.149, 1.112, 1
1.935, 1.191, 1
0.852, 0.349, 0
0.312, 0.673, 0
0.318, 0.209, 0
1.838, 1.814, 1
1.773, 1.746, 1
1.889, 1.460, 1
0.569, 0.048, 0
0.638, 0.574, 0
1.775, 1.806, 1
0.753, 0.303, 0
0.913, 0.761, 0
0.142, 0.930, 0
1.148, 1.226, 1
0.855, 0.474, 0
1.453, 1.740, 1
1.725, 1.403, 1
0.259, 0.486, 0
0.708, 0.276, 0
0.418, 0.694, 0
1.237, 1.077, 1
1.073, 1.131, 1
0.749, 0.632, 0
1.803, 1.190, 1
1.297, 1.552, 1
1.560, 1.815, 1
0.784, 0.279, 0
0.591, 0.727, 0
0.174, 0.177, 0
1.835, 1.922, 1
1.662, 1.317, 1
1.120, 1.244, 1
0.708, 0.821, 0
0.849, 0.256, 0
1.360, 1.828, 1
0.789, 0.815, 0
0.780, 0.132, 0
1.560, 1.056, 1
1.343, 1.232, 1
0.553, 0.781, 0
1.655, 1.614, 1
0.595, 0.326, 0
0.251, 0.715, 0
0.668, 0.686, 0
0.370, 0.239, 0
0.874, 0.063, 0
0.129, 0.586, 0
1.869, 1.808, 1
0.900, 0.593, 0
1.280, 1.728, 1
0.165, 0.534, 0
0.831, 0.843, 0
0.375, 0.090, 0
1.625, 1.924, 1
1.057, 1.703, 1
0.810, 0.019, 0
0.077, 0.615, 0
1.550, 1.704, 1
1.613, 1.105, 1
1.192, 1.159, 1
0.100, 0.714, 0
1.327, 1.669, 1
1.044, 1.237, 1
0.008, 0.826, 0
1.447, 1.659, 1
1.055, 1.457, 1
1.271, 1.633, 1
1.380, 1.550, 1
1.813, 1.460, 1
1.051, 1.255, 1
1.157, 1.812, 1
0.526, 0.067, 0
1.863, 1.128, 1
0.721, 0.594, 0
0.607, 0.568, 0
0.035, 0.372, 0
0.123, 0.538, 0
0.437, 0.012, 0
1.303, 1.494, 1
1.551, 1.470, 1
0.894, 0.152, 0
1.674, 1.374, 1
0.583, 0.908, 0
1.084, 1.301, 1
0.211, 0.196, 0
1.461, 1.429, 1
1.316, 1.629, 1
1.882, 1.473, 1
0.899, 0.503, 0
1.464, 1.218, 1
0.661, 0.208, 0
0.620, 0.480, 0
1.721, 1.247, 1
1.813, 1.448, 1
1.637, 1.499, 1
1.947, 1.809, 1
0.481, 0.526, 0
1.899, 1.513, 1
0.460, 0.472, 0
1.802, 1.122, 1
1.503, 1.651, 1
1.062, 1.277, 1
0.674, 0.129, 0
1.692, 1.857, 1
1.333, 1.439, 1
1.225, 1.505, 1
1.263, 1.712, 1
1.507, 1.859, 1
0.030, 0.002, 0
1.070, 1.277, 1
0.543, 0.594, 0
0.469, 0.806, 0
1.157, 1.566, 1
1.402, 1.474, 1
1.300, 1.131, 1
1.336, 1.086, 1
1.121, 1.280, 1
0.492, 0.011, 0
1.719, 1.914, 1
1.232, 1.297, 1
1.008, 1.396, 1
1.890, 1.672, 1
1.677, 1.455, 1
0.857, 0.126, 0
1.722, 1.408, 1
0.919, 0.931, 0
1.879, 1.623, 1
0.680, 0.595, 0
1.620, 1.832, 1
1.532, 1.147, 1
1.274, 1.265, 1
1.208, 1.513, 1
0.258, 0.341, 0
0.342, 0.228, 0
1.802, 1.293, 1
1.506, 1.703, 1
0.655, 0.367, 0
0.490, 0.065, 0
1.207, 1.592, 1
0.056, 0.761, 0
0.930, 0.842, 0
0.068, 0.816, 0
1.551, 1.697, 1
0.144, 0.398, 0
0.830, 0.888, 0
1.140, 1.063, 1
1.927, 1.690, 1
1.136, 1.644, 1
1.279, 1.930, 1
0.298, 0.924, 0
0.686, 0.498, 0
0.329, 0.347, 0
1.874, 1.645, 1
0.371, 0.498, 0
0.531, 0.237, 0
0.795, 0.235, 0
1.464, 1.513, 1
0.519, 0.034, 0
0.878, 0.926, 0
0.888, 0.308, 0
1.543, 1.507, 1
0.345, 0.506, 0
0.011, 0.108, 0
0.774, 0.352, 0
1.380, 1.672, 1
0.914, 0.211, 0
1.904, 1.650, 1
1.430, 1.806, 1
0.808, 0.873, 0
0.277, 0.922, 0
1.293, 1.001, 1
0.061, 0.002, 0
0.900, 0.473, 0
1.890, 1.076, 1
1.032, 1.788, 1
1.832, 1.864, 1
1.351, 1.364, 1
0.011, 0.666, 0
0.861, 0.377, 0
1.467, 1.363, 1
0.386, 0.134, 0
1.037, 1.286, 1
1.723, 1.077, 1
1.857, 1.788, 1
1.477, 1.013, 1
1.266, 1.230, 1
1.438, 1.263, 1
1.233, 1.404, 1
0.341, 0.140, 0
0.399, 0.857, 0
0.132, 0.325, 0
0.793, 0.212, 0
0.131, 0.834, 0
0.400, 0.130, 0
0.923, 0.093, 0
1.544, 1.505, 1
0.789, 0.008, 0
1.722, 1.381, 1
0.835, 0.496, 0
1.739, 1.571, 1
0.089, 0.068, 0
0.353, 0.190, 0
1.209, 1.423, 1
0.886, 0.258, 0
0.613, 0.748, 0
1.879, 1.773, 1
1.747, 1.312, 1
0.747, 0.735, 0
0.541, 0.695, 0
1.130, 1.870, 1
1.894, 1.233, 1
1.114, 1.731, 1
1.895, 1.177, 1
0.577, 0.421, 0
1.706, 1.673, 1
1.528, 1.473, 1
1.663, 1.432, 1
0.853, 0.473, 0
0.571, 0.295, 0
0.927, 0.637, 0
1.524, 1.883, 1
1.006, 1.049, 1
1.924, 1.801, 1
0.651, 0.769, 0
0.619, 0.846, 0
0.402, 0.560, 0
1.858, 1.161, 1
1.699, 1.244, 1
0.194, 0.358, 0
0.744, 0.733, 0
1.199, 1.327, 1
0.180, 0.769, 0
1.149, 1.216, 1
0.666, 0.762, 0
1.904, 1.293, 1
0.501, 0.262, 0
0.347, 0.066, 0
1.453, 1.699, 1
1.545, 1.060, 1
1.915, 1.855, 1
0.852, 0.270, 0
1.878, 1.733, 1
0.827, 0.799, 0
0.064, 0.049, 0
1.625, 1.892, 1
0.871, 0.857, 0
1.909, 1.398, 1
0.415, 0.774, 0
1.710, 1.045, 1
0.188, 0.470, 0
1.385, 1.502, 1
1.875, 1.206, 1
1.502, 1.873, 1
1.333, 1.786, 1
1.649, 1.244, 1
1.383, 1.415, 1
0.702, 0.747, 0
0.453, 0.592, 0
1.139, 1.447, 1
0.422, 0.818, 0
0.440, 0.269, 0
0.457, 0.310, 0
1.499, 1.802, 1
0.115, 0.887, 0
0.234, 0.368, 0
1.275, 1.823, 1
1.455, 1.427, 1
1.232, 1.220, 1
1.004, 1.564, 1
1.150, 1.483, 1
1.810, 1.771, 1
1.724, 1.160, 1
1.884, 1.311, 1
0.054, 0.737, 0
0.217, 0.649, 0
1.388, 1.098, 1
0.005, 0.733, 0
1.167, 1.079, 1
0.158, 0.754, 0
1.701, 1.387, 1
0.807, 0.924, 0
0.389, 0.515, 0
1.228, 1.372, 1
1.570, 1.672, 1
1.644, 1.594, 1
0.448, 0.135, 0
1.433, 1.606, 1
1.590, 1.135, 1
0.329, 0.110, 0
0.861, 0.691, 0
1.492, 1.691, 1
1.695, 1.831, 1
0.805, 0.004, 0
0.196, 0.088, 0
1.184, 1.803, 1
0.462, 0.403, 0
1.462, 1.753, 1
0.807, 0.916, 0
0.851, 0.374, 0
0.821, 0.057, 0
0.595, 0.441, 0
1.384, 1.843, 1
0.021, 0.621, 0
0.553, 0.300, 0
0.845, 0.368, 0
0.507, 0.405, 0
0.614, 0.710, 0
1.735, 1.938, 1
1.133, 1.011, 1
1.203, 1.636, 1
1.659, 1.279, 1
0.136, 0.681, 0
1.701, 1.864, 1
1.622, 1.681, 1
0.846, 0.296, 0
1.797, 1.379, 1
1.526, 1.097, 1
0.198, 0.775, 0
0.334, 0.794, 0
0.446, 0.068, 0
0.340, 0.409, 0
0.777, 0.259, 0
1.571, 1.316, 1
0.001, 0.421, 0
1.234, 1.796, 1
1.194, 1.071, 1
1.409, 1.821, 1
1.146, 1.474, 1
0.674, 0.543, 0
0.452, 0.837, 0
0.591, 0.212, 0
0.267, 0.037, 0
0.616, 0.364, 0
0.724, 0.116, 0
0.745, 0.477, 0
0.658, 0.865, 0
1.839, 1.188, 1
1.895, 1.391, 1
1.161, 1.701, 1
0.429, 0.441, 0
1.599, 1.632, 1
1.708, 1.708, 1
0.527, 0.293, 0
1.347, 1.688, 1
0.052, 0.211, 0
0.397, 0.231, 0
1.753, 1.475, 1
0.209, 0.274, 0
0.032, 0.883, 0
1.717, 1.946, 1
1.354, 1.580, 1
0.187, 0.488, 0
1.502, 1.261, 1
1.515, 1.560, 1
0.229, 0.193, 0
0.675, 0.338, 0
1.547, 1.325, 1
0.374, 0.592, 0
1.916, 1.233, 1
0.330, 0.811, 0
0.455, 0.260, 0
1.295, 1.766, 1
1.854, 1.504, 1
0.293, 0.532, 0
0.905, 0.539, 0
0.374, 0.576, 0
0.529, 0.684, 0
1.496, 1.012, 1
0.105, 0.891, 0
1.494, 1.286, 1
1.767, 1.580, 1
0.906, 0.646, 0
0.339, 0.450, 0
0.291, 0.646, 0
1.029, 1.001, 1
1.858, 1.053, 1
0.712, 0.232, 0
0.415, 0.560, 0
0.525, 0.686, 0
1.815, 1.621, 1
0.265, 0.325, 0
0.021, 0.432, 0
1.234, 1.634, 1
0.026, 0.319, 0
0.318, 0.078, 0
0.424, 0.528, 0
1.520, 1.177, 1
1.817, 1.881, 1
0.111, 0.679, 0
1.325, 1.462, 1
1.032, 1.901, 1
1.588, 1.036, 1
1.687, 1.592, 1
0.569, 0.113, 0
1.720, 1.448, 1
1.949, 1.051, 1
1.290, 1.551, 1
0.428, 0.750, 0
1.919, 1.801, 1
0.859, 0.678, 0
1.916, 1.276, 1
1.666, 1.026, 1
1.433, 1.738, 1
0.658, 0.171, 0
1.685, 1.101, 1
0.304, 0.453, 0
1.118, 1.479, 1
0.131, 0.773, 0
0.722, 0.606, 0
0.860, 0.769, 0
0.809, 0.386, 0
0.284, 0.890, 0
1.110, 1.153, 1
0.615, 0.563, 0
1.717, 1.036, 1
