-0.128, -0.600, 1
-0.377, -0.758, 0
-0.500, 0.940, 0
0.527, 0.651, 1
0.733, 0.258, 1
0.853, -0.008, 1
1.102, -0.004, 0
-0.325, 0.715, 1
0.840, -0.623, 0
0.428, -0.894, 0
0.073, 1.053, 0
-0.551, -0.748, 0
-0.650, -0.095, 1
0.699, -0.643, 0
0.447, -0.641, 1
-0.904, -0.280, 0
-0.666, -0.196, 1
-0.911, 0.385, 0
-0.527, -0.311, 1
-0.617, -0.696, 0
-0.551, 0.930, 0
0.703, 0.399, 1
0.822, -0.302, 1
-0.481, -0.410, 1
0.430, -0.874, 0
0.174, -0.889, 0
-0.569, -0.302, 1
-0.391, -0.515, 1
0.203, 0.807, 1
-0.464, -0.810, 0
-0.082, -0.945, 0
-0.351, 0.693, 1
0.568, -0.845, 0
-0.571, -0.325, 1
-0.037, -0.673, 1
0.822, 0.197, 1
-0.697, 0.243, 1
-0.829, 0.454, 0
0.060, -0.865, 0
-0.941, 0.084, 0
0.547, 0.999, 0
0.975, 0.488, 0
1.104, 0.076, 0
-0.906, -0.099, 0
0.736, 0.868, 0
-0.179, -0.844, 0
0.492, -0.797, 0
0.130, 0.828, 1
-0.588, -0.308, 1
0.570, 0.647, 1
0.471, -0.893, 0
0.313, -0.621, 1
-0.438, 0.956, 0
0.663, 0.892, 0
-0.914, -0.245, 0
-0.306, 1.021, 0
0.177, 0.751, 1
0.643, -0.417, 1
0.232, -0.941, 0
0.506, -0.455, 1
0.682, -0.346, 1
0.866, -0.641, 0
-0.535, 0.797, 0
0.686, 0.401, 1
0.709, 0.359, 1
0.500, -0.861, 0
-0.385, -0.523, 1
0.952, -0.403, 0
-0.225, 0.786, 1
0.642, -0.381, 1
0.122, -0.602, 1
-0.914, 0.361, 0
0.549, 0.604, 1
-0.022, -0.606, 1
-0.811, 0.384, 0
-0.842, 0.304, 0
-0.877, 0.230, 0
-0.739, -0.436, 0
-0.796, 0.527, 0
0.540, -0.564, 1
-0.599, 0.285, 1
-0.609, 0.120, 1
0.076, -0.955, 0
-0.054, -0.873, 0
0.773, -0.033, 1
-0.950, 0.062, 0
-0.132, -0.627, 1
0.706, -0.597, 0
0.658, -0.698, 0
-0.343, -0.497, 1
-0.373, -0.561, 1
0.469, 0.944, 0
-0.513, -0.743, 0
1.044, -0.220, 0
0.297, -0.603, 1
-0.656, -0.121, 1
-0.318, 0.600, 1
0.714, -0.154, 1
-0.633, -0.368, 1
-0.613, 0.088, 1
0.655, -0.805, 0
0.801, 0.060, 1
0.000, -0.906, 0
0.531, -0.839, 0
-0.444, -0.792, 0
0.986, -0.122, 0
1.128, -0.175, 0
0.682, 0.442, 1
0.958, -0.246, 0
0.713, 0.361, 1
-0.616, -0.310, 1
-0.543, 0.421, 1
0.584, -0.419, 1
0.949, -0.339, 0
0.103, -0.860, 0
0.852, -0.132, 1
-0.155, 1.117, 0
-0.577, 0.518, 1
-0.740, 0.752, 0
-0.868, -0.013, 0
0.836, -0.160, 1
0.975, -0.292, 0
0.261, 0.743, 1
0.789, -0.696, 0
0.876, 0.065, 1
0.958, 0.495, 0
-0.675, -0.556, 0
0.190, 1.019, 0
0.763, -0.382, 1
0.351, 0.870, 1
0.815, -0.632, 0
0.830, 0.802, 0
0.550, -0.531, 1
-0.535, -0.719, 0
-0.953, -0.093, 0
0.134, 1.068, 0
0.141, -0.937, 0
0.859, 0.147, 1
0.940, 0.646, 0
0.385, -0.538, 1
0.123, -0.625, 1
-0.538, 0.437, 1
-0.671, 0.434, 1
1.079, 0.352, 0
0.747, 0.449, 1
-0.676, 0.798, 0
0.873, 0.188, 1
0.282, 0.779, 1
0.906, -0.536, 0
0.868, 0.060, 1
-0.499, -0.343, 1
1.130, -0.077, 0
-0.449, 0.603, 1
0.414, 0.985, 0
-0.940, -0.154, 0
-0.605, -0.156, 1
-0.866, 0.497, 0
-0.843, 0.324, 0
0.183, -0.694, 1
-0.469, -0.451, 1
-0.259, -0.786, 0
0.681, 0.838, 0
0.555, 0.672, 1
0.187, -0.911, 0
-0.688, 0.206, 1
0.065, 0.797, 1
-0.750, 0.516, 0
-0.194, 0.824, 1
0.841, 0.162, 1
0.796, 0.349, 1
0.857, 0.563, 0
0.678, 0.506, 1
-0.260, -0.873, 0
1.098, -0.050, 0
-0.182, -0.578, 1
0.948, 0.584, 0
-0.738, 0.523, 0
0.639, -0.330, 1
-0.252, 0.791, 1
0.395, 0.682, 1
0.816, -0.192, 1
0.021, -0.721, 1
-0.435, -0.484, 1
0.716, -0.714, 0
-0.602, -0.044, 1
0.371, 0.749, 1
0.746, -0.105, 1
0.872, -0.557, 0
-0.843, 0.244, 0
0.755, 0.510, 1
-0.373, 0.994, 0
-0.628, 0.831, 0
0.812, 0.178, 1
-0.556, 0.395, 1
0.706, 0.389, 1
-0.161, -0.672, 1
-0.587, -0.301, 1
0.051, -0.942, 0
-0.829, -0.223, 0
-0.500, 0.947, 0
0.257, -0.671, 1
1.002, -0.188, 0
-0.679, -0.137, 1
-0.240, 0.697, 1
-0.985, -0.148, 0
-0.219, 0.768, 1
1.118, 0.182, 0
0.829, 0.221, 1
-0.638, -0.014, 1
0.281, -0.611, 1
-0.025, -0.936, 0
0.654, -0.401, 1
-0.731, -0.434, 0
0.804, -0.137, 1
-0.703, 0.201, 1
-0.625, 0.716, 0
0.852, -0.653, 0
-0.544, 0.862, 0
0.498, -0.762, 0
-0.415, 0.653, 1
-0.107, 0.829, 1
-0.038, 1.126, 0
0.709, -0.344, 1
-0.872, -0.314, 0
0.095, -0.635, 1
1.052, 0.427, 0
0.084, 0.830, 1
-0.275, -0.517, 1
-0.965, 0.205, 0
1.063, 0.005, 0
0.555, 1.049, 0
0.240, 1.044, 0
-0.073, -0.611, 1
0.888, -0.443, 0
-0.236, -0.576, 1
1.135, 0.003, 0
-0.730, 0.203, 1
0.755, -0.160, 1
-0.524, -0.291, 1
0.605, 0.968, 0
0.068, 0.888, 1
0.816, 0.861, 0
-0.609, 0.693, 0
0.142, -0.645, 1
-0.885, 0.122, 0
0.255, 0.786, 1
1.058, -0.106, 0
0.816, -0.201, 1
0.911, 0.647, 0
0.239, 1.037, 0
-0.847, -0.006, 0
-0.597, -0.199, 1
-0.940, -0.285, 0
0.236, -0.641, 1
0.142, 1.009, 0
0.622, -0.396, 1
-0.561, -0.330, 1
0.262, 1.075, 0
0.360, -0.703, 1
0.382, 1.088, 0
0.757, 0.394, 1
0.869, -0.117, 1
-0.475, 0.575, 1
0.447, 0.735, 1
-0.651, 0.075, 1
0.352, -0.695, 1
-0.596, -0.286, 1
-0.468, -0.727, 0
0.283, 0.783, 1
0.557, 0.905, 0
0.238, 0.835, 1
0.947, -0.482, 0
0.770, 0.319, 1
0.902, -0.497, 0
0.737, 0.824, 0
0.771, -0.240, 1
-0.354, 0.984, 0
0.941, -0.544, 0
1.014, -0.292, 0
0.941, 0.567, 0
1.119, 0.218, 0
0.676, -0.305, 1
-0.738, 0.123, 1
0.754, 0.447, 1
-0.733, 0.186, 1
-0.735, 0.592, 0
0.983, 0.624, 0
0.861, -0.090, 1
-0.715, 0.308, 1
-0.784, -0.493, 0
0.885, 0.016, 1
0.346, -0.602, 1
-0.663, -0.085, 1
1.010, -0.083, 0
0.620, -0.546, 1
0.817, -0.630, 0
0.726, 0.372, 1
-0.266, 0.710, 1
0.935, 0.597, 0
0.983, 0.456, 0
-0.799, -0.415, 0
0.468, 0.653, 1
-0.827, 0.541, 0
0.069, 0.808, 1
0.111, -0.901, 0
-0.836, -0.229, 0
-0.648, 0.077, 1
0.395, -0.548, 1
0.966, -0.153, 0
0.938, 0.601, 0
-0.178, 1.104, 0
0.471, -0.826, 0
0.924, 0.556, 0
0.272, -0.839, 0
-0.763, -0.549, 0
-0.615, -0.610, 0
0.130, -0.991, 0
0.175, 1.102, 0
-0.260, -0.808, 0
-0.636, 0.380, 1
-0.333, -0.622, 1
0.236, 0.853, 1
-0.314, -0.625, 1
-0.002, -0.859, 0
-0.137, -0.652, 1
-0.530, -0.376, 1
-0.149, 0.833, 1
-0.764, -0.451, 0
-0.641, 0.334, 1
-0.596, -0.657, 0
-0.353, -0.454, 1
0.297, -0.871, 0
0.912, -0.491, 0
-0.686, -0.501, 0
0.876, 0.146, 1
-0.397, -0.489, 1
0.575, -0.770, 0
0.754, 0.770, 0
-0.417, -0.799, 0
-0.048, -0.893, 0
-0.869, -0.381, 0
0.495, -0.521, 1
0.438, -0.573, 1
-0.885, -0.063, 0
-0.580, -0.450, 1
0.033, 1.117, 0
-0.692, 0.602, 0
-0.161, 0.694, 1
0.867, 0.129, 1
-0.269, -0.808, 0
0.513, 0.634, 1
0.763, 0.358, 1
-0.660, -0.502, 0
-0.672, -0.537, 0
0.737, -0.202, 1
-0.086, 0.774, 1
-0.530, 0.449, 1
-0.584, 0.485, 1
0.348, -0.548, 1
-0.218, 0.763, 1
-0.001, 1.030, 0
-0.071, 1.115, 0
-0.545, -0.230, 1
-0.967, 0.189, 0
0.622, 0.505, 1
0.368, 0.763, 1
-0.027, 0.853, 1
-0.720, -0.580, 0
0.748, 0.005, 1
-0.587, -0.213, 1
0.621, -0.322, 1
-0.090, -0.987, 0
-0.952, 0.033, 0
-0.527, 0.839, 0
-0.012, 1.079, 0
-0.003, 0.823, 1
-0.600, -0.703, 0
-0.045, 0.850, 1
0.124, 1.113, 0
0.742, -0.109, 1
-0.303, -0.869, 0
-0.092, -0.919, 0
0.777, 0.227, 1
-0.133, 0.835, 1
-0.586, -0.189, 1
0.120, -0.695, 1
0.525, 0.909, 0
0.549, 0.696, 1
-0.267, -0.657, 1
-0.664, 0.326, 1
-0.231, -0.873, 0
-0.679, -0.543, 0
0.859, 0.104, 1
1.028, -0.182, 0
-0.810, 0.566, 0
0.722, 0.384, 1
1.002, -0.392, 0
-0.549, 0.890, 0
0.646, -0.775, 0
-0.539, 0.411, 1
0.034, -0.674, 1
-0.729, 0.673, 0
1.097, 0.351, 0
0.718, 0.884, 0
0.724, -0.412, 1
-0.472, -0.440, 1
-0.251, 0.720, 1
0.150, 1.113, 0
0.114, 1.119, 0
0.563, 0.583, 1
0.430, 0.994, 0
-0.812, -0.464, 0
-0.867, -0.217, 0
0.847, -0.200, 1
0.348, -0.654, 1
-0.672, 0.789, 0
0.662, -0.279, 1
-0.231, 1.094, 0
-0.499, 0.899, 0
-0.906, 0.294, 0
0.334, 1.000, 0
0.879, -0.437, 0
-0.618, -0.677, 0
0.831, -0.675, 0
-0.653, 0.067, 1
-0.077, -0.644, 1
-0.619, -0.159, 1
0.580, 0.631, 1
0.877, 0.653, 0
-0.476, -0.785, 0
0.770, 0.112, 1
1.081, 0.307, 0
-0.265, -0.500, 1
-0.685, 0.023, 1
0.636, -0.726, 0
0.481, -0.606, 1
0.689, 0.986, 0
-0.697, 0.612, 0
-0.840, 0.578, 0
0.474, -0.931, 0
0.495, -0.504, 1
0.150, -0.655, 1
-0.742, -0.061, 1
-0.773, 0.633, 0
-0.617, 0.511, 1
-0.657, -0.259, 1
0.705, 0.805, 0
0.279, -0.888, 0
0.639, 0.577, 1
0.315, 0.735, 1
-0.935, 0.464, 0
-0.184, -0.845, 0
0.018, -0.635, 1
-0.804, 0.408, 0
0.425, 0.675, 1
-0.575, 0.354, 1
0.358, 0.834, 1
0.802, 0.404, 1
-0.488, -0.746, 0
-0.849, -0.468, 0
-0.714, 0.247, 1
0.207, -0.717, 1
0.628, 0.625, 1
-0.340, 1.032, 0
0.341, -0.941, 0
0.049, 0.787, 1
0.880, 0.714, 0
0.294, 1.019, 0
-0.238, 0.976, 0
0.730, -0.298, 1
-0.500, 0.504, 1
0.822, -0.231, 1
-0.087, -0.581, 1
-0.008, 1.037, 0
0.225, -0.644, 1
-0.529, -0.746, 0
0.539, -0.621, 1
0.657, 0.549, 1
-0.622, 0.793, 0
0.275, 1.099, 0
0.274, 1.003, 0
-0.588, 0.456, 1
-0.705, -0.226, 1
0.541, -0.528, 1
0.841, 0.707, 0
-0.029, -0.710, 1
0.366, 0.804, 1
0.507, 1.006, 0
-0.707, -0.026, 1
0.641, -0.646, 0
-0.649, 0.168, 1
-0.428, -0.821, 0
0.236, 0.761, 1
-0.670, -0.722, 0
0.805, -0.036, 1
-0.371, 0.982, 0
0.038, -0.730, 1
0.583, 0.539, 1
-0.403, -0.552, 1
-0.417, -0.503, 1
-0.485, -0.429, 1
0.836, 0.218, 1
0.527, 0.636, 1
1.045, 0.294, 0
-0.627, 0.809, 0
0.969, -0.454, 0
-0.110, -0.944, 0
-0.309, 0.731, 1
0.867, -0.058, 1
-0.109, 0.820, 1
-0.429, -0.436, 1
0.768, -0.537, 0
0.155, -0.650, 1
-0.122, 0.837, 1
0.668, -0.815, 0
-0.300, 0.696, 1
0.595, 0.994, 0
0.734, 0.337, 1
-0.454, -0.879, 0
-0.413, -0.840, 0
0.544, -0.409, 1
0.472, 1.022, 0
-0.450, -0.797, 0
-0.319, 1.056, 0
0.799, 0.114, 1
-0.364, -0.556, 1
0.080, -0.704, 1
-0.283, -0.584, 1
0.192, 0.809, 1
-0.834, -0.209, 0
-0.833, 0.560, 0
0.949, -0.354, 0
0.129, -0.715, 1
-0.305, 0.798, 1
0.102, 0.857, 1
-0.003, -0.612, 1
0.393, -0.572, 1
0.654, -0.400, 1
-0.354, 0.659, 1
-0.258, 1.045, 0
-0.738, 0.577, 0
0.777, -0.092, 1
-0.623, 0.796, 0
-0.259, 1.058, 0
-0.106, -0.849, 0
-0.467, -0.416, 1
0.751, 0.195, 1
-0.920, 0.178, 0
-0.253, -0.525, 1
0.388, 0.852, 1
-0.669, -0.586, 0
-0.378, 0.677, 1
0.210, -0.649, 1
-0.865, 0.256, 0
0.470, 0.663, 1
-0.702, -0.516, 0
-0.441, 0.686, 1
-0.495, 0.915, 0
0.564, -0.572, 1
-0.829, 0.477, 0
-0.593, -0.547, 0
0.747, 0.795, 0
-0.112, 0.756, 1
0.251, -0.898, 0
-0.592, 0.832, 0
0.293, -0.876, 0
0.372, 0.820, 1
0.428, 0.776, 1
0.895, 0.134, 1
-0.455, 0.975, 0
0.225, 0.988, 0
1.057, 0.022, 0
0.791, 0.671, 0
-0.574, 0.532, 1
0.750, -0.318, 1
0.219, 0.778, 1
1.020, 0.158, 0
0.648, 0.445, 1
-0.813, -0.218, 0
-0.582, 0.899, 0
0.585, -0.406, 1
0.992, -0.092, 0
-0.507, 0.542, 1
0.015, -0.995, 0
0.041, 1.022, 0
1.087, 0.082, 0
-0.505, -0.292, 1
-0.589, 0.252, 1
-0.238, -0.675, 1
-0.554, 0.459, 1
